# PARTHENOPE -> PSYCHE -> THEMIS LT-chain trajectory
# Frame: heliocentric ECLIPJ2000, units km / km/s / kg
# Time system: SPICE ET (TDB seconds past J2000)
et_seconds_past_J2000,utc_iso,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms,mass_kg
1116501569.142768,2035-05-19T23:18:19.957588,168306017.101580,-284682758.730665,4088145.520447,17.386985166,11.385845931,-1.595823149,1213.4445
1117228734.294560,2035-05-28T09:17:45.109558,180781582.886441,-276129424.619385,2924122.336261,16.919851124,12.136261297,-1.605204714,1213.4445
1117955899.446352,2035-06-05T19:17:10.261548,192904367.215065,-267037298.435346,1754395.593138,16.416820327,12.867401449,-1.611500926,1213.4445
1118683064.598144,2035-06-14T05:16:35.413554,204648563.054763,-257421138.909138,581228.013691,15.878730213,13.577229304,-1.614660743,1213.4445
1119410229.749936,2035-06-22T15:16:00.565572,215989024.111488,-247297173.669754,-593084.251928,15.306560514,14.263743921,-1.614643360,1213.4445
1120137394.901728,2035-07-01T01:15:25.717597,226852659.643861,-236668070.331916,-1707326.883549,14.634409341,14.945693485,-1.530482898,1209.1769
1120864560.053520,2035-07-09T11:14:50.869625,237264569.739193,-225567728.165237,-2818168.269028,13.997380786,15.580119511,-1.524270439,1209.1769
1121591725.205312,2035-07-17T21:14:16.021651,247202082.942767,-214016403.187800,-3923373.623368,13.329861077,16.185781147,-1.514980847,1209.1769
1122318890.357105,2035-07-26T07:13:41.173670,256643557.908664,-202035653.101448,-5020705.242737,12.633331162,16.760928891,-1.502615654,1209.1769
1123046055.508897,2035-08-03T17:13:06.325677,265568475.562501,-189648275.508679,-6107930.622623,11.909395725,17.303903881,-1.487187655,1209.1769
1123773220.660689,2035-08-12T03:12:31.477669,273957526.598986,-176878237.994413,-7182830.694528,11.159776170,17.813148818,-1.468721022,1209.1769
1124500385.812481,2035-08-20T13:11:56.629642,281792693.451618,-163750600.505710,-8243208.112015,10.386302447,18.287218205,-1.447251322,1209.1769
1125227550.964273,2035-08-28T23:11:21.781591,289057325.921664,-150291430.569735,-9286895.514733,9.590903797,18.724787781,-1.422825440,1209.1769
1125954716.116065,2035-09-06T09:10:46.933513,295736209.718464,-136527711.990838,-10311763.697990,8.775598529,19.124663001,-1.395501397,1209.1769
1126681881.267857,2035-09-14T19:10:12.085405,301815627.242205,-122487247.758941,-11315729.615594,7.942482931,19.485786457,-1.365348072,1209.1769
1127409046.419649,2035-09-23T05:09:37.237266,307283410.031895,-108198557.981399,-12296764.145147,7.093719455,19.807244134,-1.332444829,1209.1769
1128136211.571441,2035-10-01T15:09:02.389093,312128982.403597,-93690773.717185,-13252899.547600,6.231524329,20.088270408,-1.296881047,1209.1769
1128863376.723233,2035-10-10T01:08:27.540886,316343395.914701,-78993527.643984,-14182236.556705,5.358154738,20.328251752,-1.258755576,1209.1769
1129590541.875025,2035-10-18T11:07:52.692644,319919354.406734,-64136842.524531,-15082951.038967,4.475895759,20.526729079,-1.218176102,1209.1769
1130317707.026817,2035-10-26T21:07:17.844368,322851229.499280,-49151018.457439,-15953300.170531,3.587047190,20.683398741,-1.175258452,1209.1769
1131044872.178609,2035-11-04T07:06:42.996059,325135066.528274,-34066519.899794,-16791628.084245,2.693910467,20.798112164,-1.130125834,1209.1769
1131772037.330401,2035-11-12T17:06:08.147718,326768581.040613,-18913863.433975,-17596370.947488,1.798775800,20.870874167,-1.082908034,1209.1769
1132499202.482193,2035-11-21T03:05:33.299350,327751146.071120,-3723507.220391,-18366061.439308,0.903909705,20.901840022,-1.033740571,1209.1769
1133226367.633986,2035-11-29T13:04:58.450956,328083770.534997,11474256.967866,-19099332.603568,0.011543063,20.891311306,-0.982763822,1209.1769
1133953532.785778,2035-12-07T23:04:23.602541,327769069.167047,26649408.291562,-19794921.063171,-0.960343632,20.915837763,-0.929945889,1204.6708
1134680697.937570,2035-12-16T09:03:48.754110,326749961.198041,41827616.007411,-20451538.174821,-1.841352971,20.823683755,-0.875773399,1204.6708
1135407863.089362,2035-12-24T19:03:13.905666,325093226.881701,56924229.127259,-21068247.097599,-2.713729287,20.691542487,-0.820207508,1204.6708
1136135028.241154,2036-01-02T05:02:39.057216,322805889.837706,71910453.972235,-21644090.145623,-3.575433841,20.520214785,-0.763401227,1204.6708
1136862193.392946,2036-01-10T15:02:04.208765,319896426.734659,86758123.159225,-22178221.299882,-4.424510284,20.310620916,-0.705508526,1204.6708
1137589358.544738,2036-01-19T01:01:29.360317,316374704.485601,101439779.164344,-22669906.587965,-5.259092430,20.063791445,-0.646683467,1204.6708
1138316523.696530,2036-01-27T11:00:54.511879,312251912.194711,115928751.046494,-23118523.845004,-6.077410917,19.780857588,-0.587079369,1204.6708
1139043688.848322,2036-02-04T21:00:19.663455,307540488.670315,130199224.018495,-23523561.887243,-6.877798740,19.463041211,-0.526848030,1204.6708
1139770854.000114,2036-02-13T06:59:44.815050,302254046.325482,144226301.656438,-23884619.134817,-7.658695655,19.111644607,-0.466138991,1204.6708
1140498019.151906,2036-02-21T16:59:09.966668,296407292.280065,157986060.637510,-24201401.724638,-8.418651475,18.728040187,-0.405098868,1204.6708
1141225184.303699,2036-03-01T02:58:35.118313,290015947.458267,171455597.990750,-24473721.157556,-9.156328297,18.313660221,-0.343870743,1204.6708
1141952349.455491,2036-03-09T12:58:00.269988,283096664.445096,184613070.932571,-24701491.526366,-9.870501695,17.869986721,-0.282593619,1204.6708
1142679514.607283,2036-03-17T22:57:25.421694,275666944.824980,197437729.438281,-24884726.372692,-10.560060963,17.398541591,-0.221401943,1204.6708
1143406679.759075,2036-03-26T08:56:50.573435,267745056.678040,209909941.771320,-25023535.221385,-11.224008454,16.900877122,-0.160425199,1204.6708
1144133844.910867,2036-04-03T18:56:15.725210,259349952.855624,222011213.253067,-25118119.840915,-11.861458105,16.378566922,-0.099787559,1204.6708
1144861010.062659,2036-04-12T04:55:40.877020,250501190.598492,233724198.607533,-25168770.277354,-12.471633238,15.833197322,-0.039607608,1204.6708
1145588175.214451,2036-04-20T14:55:06.028863,241218852.999884,245032708.257062,-25175860.708065,-13.053863698,15.266359337,0.020001875,1204.6708
1146315340.366243,2036-04-29T00:54:31.180740,231523472.753224,255921708.977615,-25139845.159186,-13.607582445,14.679641201,0.078934074,1204.6708
1147042505.518035,2036-05-07T10:53:56.332647,221435958.561586,266377319.345583,-25061253.128593,-14.132321656,14.074621508,0.137088239,1204.6708
1147769670.669827,2036-05-15T20:53:21.484583,210977524.524496,276386800.423177,-24940685.153199,-14.627708447,13.452862978,0.194369738,1204.6708
1148496835.821619,2036-05-24T06:52:46.636544,200169622.758160,285938542.136738,-24778808.356487,-15.093460271,12.815906844,0.250690060,1204.6708
1149224000.973411,2036-06-01T16:52:11.788526,188903126.103359,295070298.876102,-24626245.551849,-15.709129010,12.231538126,0.237394501,1196.6287
1149951166.125203,2036-06-10T02:51:36.940526,177330673.400899,303724227.542573,-24433800.960815,-16.114786794,11.568342751,0.291732879,1196.6287
1150678331.276996,2036-06-18T12:51:02.092540,165474235.691372,311891845.644161,-24202231.285963,-16.490196786,10.894235364,0.344991782,1196.6287
1151405496.428788,2036-06-26T22:50:27.244563,153355812.875774,319565757.378832,-23932348.280721,-16.835358747,10.210692265,0.397098504,1196.6287
1152132661.580580,2036-07-05T08:49:52.396590,140997377.634979,326739626.366367,-23625014.409117,-17.150346891,9.519150416,0.447986256,1196.6287
1152859826.732372,2036-07-13T18:49:17.548617,128420823.238033,333408145.850156,-23281138.588823,-17.435304522,8.821004255,0.497594036,1196.6287
1153586991.884164,2036-07-22T04:48:42.700640,115647915.254122,339567006.788729,-22901672.038945,-17.690438672,8.117603074,0.545866473,1196.6287
1154314157.035956,2036-07-30T14:48:07.852652,102700247.144507,345212864.235152,-22487604.250887,-17.916014800,7.410248927,0.592753641,1196.6287
1155041322.187748,2036-08-08T00:47:33.004651,89599199.676765,350343302.378227,-22039959.097645,-18.112351585,6.700195036,0.638210868,1196.6287
1155768487.339540,2036-08-16T10:46:58.156632,76365904.074433,354956798.593477,-21559791.093989,-18.279815864,5.988644653,0.682198512,1196.6287
1156495652.491332,2036-08-24T20:46:23.308591,63021208.790345,359052686.824725,-21048181.817387,-18.418817734,5.276750351,0.724681743,1196.6287
1157222817.643124,2036-09-02T06:45:48.460524,49585649.771446,362631120.589394,-20506236.497017,-18.529805850,4.565613693,0.765630300,1196.6287
1157949982.794916,2036-09-10T16:45:13.612428,36079424.066352,365693035.872799,-19935080.775988,-18.613262935,3.856285251,0.805018255,1196.6287
1158677147.946708,2036-09-19T02:44:38.764302,22522366.614131,368240114.149326,-19335857.649852,-18.669701525,3.149764929,0.842823770,1196.6287
1159404313.098500,2036-09-27T12:44:03.916143,8933930.043346,370274745.741574,-18709724.582656,-18.699659944,2.447002565,0.879028849,1196.6287
1160131478.250293,2036-10-05T22:43:29.067949,-4666832.695980,371799993.702839,-18057850.800186,-18.703698539,1.748898761,0.913619098,1196.6287
1160858643.402085,2036-10-14T08:42:54.219721,-18261283.048461,372819558.383759,-17381414.758648,-18.682396151,1.056305931,0.946583483,1196.6287
1161585808.553877,2036-10-22T18:42:19.371459,-31831209.099838,373337742.820813,-16681601.785827,-18.636346851,0.370029508,0.977914100,1196.6287
1162312973.705669,2036-10-31T04:41:44.523163,-45358835.535421,373359419.062698,-15959601.890711,-18.566156911,-0.309170689,1.007605941,1196.6287
1163040138.857461,2036-11-08T14:41:09.674834,-58826831.489554,372889995.530594,-15216607.736766,-18.472442032,-0.980578980,1.035656676,1196.6287
1163767304.009253,2036-11-17T00:40:34.826477,-72381367.647814,371908956.286301,-14519081.798590,-18.579958880,-1.679841280,0.972346449,1187.0512
1164494469.161045,2036-11-25T10:39:59.978092,-85842763.937877,370449184.705410,-13802864.948656,-18.440654226,-2.333533916,0.997286724,1187.0512
1165221634.312837,2036-12-03T20:39:25.129685,-99194863.870555,368517617.155929,-13069067.580347,-18.279459125,-2.977367911,1.020700246,1187.0512
1165948799.464629,2036-12-12T06:38:50.281260,-112421989.373513,366121644.838839,-12318799.144145,-18.097034147,-3.610738593,1.042589448,1187.0512
1166675964.616421,2036-12-20T16:38:15.432821,-125508944.096791,363269083.883670,-11553166.542526,-17.894043299,-4.233081650,1.062958877,1187.0512
1167403129.768213,2036-12-29T02:37:40.584373,-138441015.159131,359968146.565887,-10773272.653892,-17.671151985,-4.843871564,1.081815024,1187.0512
1168130294.920006,2037-01-06T12:37:05.735921,-151203973.480461,356227413.684643,-9980214.980451,-17.429025159,-5.442619992,1.099166158,1187.0512
1168857460.071798,2037-01-14T22:36:30.887472,-163784072.840254,352055808.127485,-9175084.414615,-17.168325666,-6.028874119,1.115022164,1187.0512
1169584625.223590,2037-01-23T08:35:56.039029,-176168047.795298,347462569.637771,-8358964.118276,-16.889712762,-6.602215000,1.129394395,1187.0512
1170311790.375382,2037-01-31T18:35:21.190599,-188343110.583873,342457230.790992,-7532928.509179,-16.593840805,-7.162255896,1.142295524,1187.0512
1171038955.527174,2037-02-09T04:34:46.342185,-200296947.136469,337049594.177697,-6698042.348509,-16.281358104,-7.708640619,1.153739415,1187.0512
1171766120.678966,2037-02-17T14:34:11.493794,-212017712.306255,331249710.783321,-5855359.923797,-15.952905925,-8.241041900,1.163740991,1187.0512
1172493285.830758,2037-02-26T00:33:36.645428,-223494024.425487,325067859.548797,-5005924.321268,-15.609117626,-8.759159773,1.172316118,1187.0512
1173220450.982550,2037-03-06T10:33:01.797090,-234714959.287058,318514528.090301,-4150766.781841,-15.250617940,-9.262720002,1.179481492,1187.0512
1173947616.134342,2037-03-14T20:32:26.948784,-245670043.643540,311600394.551868,-3290906.135055,-14.878022367,-9.751472540,1.185254536,1187.0512
1174674781.286134,2037-03-23T06:31:52.100511,-256349248.309364,304336310.560673,-2427348.305383,-14.491936686,-10.225190040,1.189653306,1187.0512
1175401946.437926,2037-03-31T16:31:17.252272,-266742980.945254,296733285.251629,-1561085.885504,-14.092956566,-10.683666403,1.192696400,1187.0512
1176129111.589718,2037-04-09T02:30:42.404068,-276842078.597835,288802470.325364,-693097.771300,-13.681667283,-11.126715384,1.194402878,1187.0512
1176856276.741510,2037-04-17T12:30:07.555898,-286637800.061291,280555146.101659,175651.146448,-13.258643512,-11.554169255,1.194792189,1187.0512
1177583441.893302,2037-04-25T22:29:32.707762,-296121818.122309,272002708.528919,1044210.238526,-12.991424282,-12.090672906,1.127165104,1178.5355
1178310607.045094,2037-05-04T08:28:57.859657,-305407620.575377,263065937.308682,1863136.374673,-12.546574515,-12.486388662,1.125015743,1178.5355
1179037772.196887,2037-05-12T18:28:23.011582,-314366227.331785,253847310.472076,2680067.460233,-12.091598882,-12.865869259,1.121681249,1178.5355
1179764937.348679,2037-05-21T04:27:48.163533,-322990483.188356,244358677.942713,3494149.047122,-11.627067761,-13.228995749,1.117181862,1178.5355
1180492102.500471,2037-05-29T14:27:13.315507,-331273644.122485,234611970.064373,4304541.517749,-11.153541668,-13.575665712,1.111538124,1178.5355
1181219267.652263,2037-06-07T00:26:38.467501,-339209370.080389,224619185.972052,5110420.284857,-10.671571156,-13.905792191,1.104770825,1178.5355
1181946432.804055,2037-06-15T10:26:03.619510,-346791717.718965,214392382.717718,5910975.955294,-10.181696786,-14.219302681,1.096900956,1178.5355
1182673597.955847,2037-06-23T20:25:28.771530,-354015133.142257,203943665.117940,6705414.461070,-9.684449142,-14.516138158,1.087949670,1178.5355
1183400763.107639,2037-07-02T06:24:53.923556,-360874444.669873,193285176.290118,7492957.160836,-9.180348904,-14.796252154,1.077938238,1178.5355
1184127928.259431,2037-07-10T16:24:19.075583,-367364855.671248,182429088.843730,8272840.914846,-8.669906954,-15.059609879,1.066888018,1178.5355
1184855093.411223,2037-07-19T02:23:44.227608,-373481937.496375,171387596.692952,9044318.136269,-8.153624534,-15.306187391,1.054820425,1178.5355
1185582258.563015,2037-07-27T12:23:09.379625,-379221622.530602,160172907.457138,9806656.821616,-7.631993430,-15.535970810,1.041756901,1178.5355
1186309423.714808,2037-08-04T22:22:34.531630,-384580197.398241,148797235.415840,10559140.562880,-7.105496197,-15.748955578,1.027718893,1178.5355
1187036588.866600,2037-08-13T08:21:59.683618,-389554296.337064,137272794.985475,11301068.543861,-6.574606403,-15.945145766,1.012727836,1178.5355
1187763754.018392,2037-08-21T18:21:24.835586,-394140894.763324,125611794.685154,12031755.523029,-6.039788907,-16.124553417,0.996805129,1178.5355
1188490919.170184,2037-08-30T04:20:49.987530,-398337303.044617,113826431.559794,12750531.805123,-5.501500153,-16.287197948,0.979972128,1178.5355
1189218084.321976,2037-09-07T14:20:15.139446,-402141160.495828,101928886.029183,13456743.203595,-4.960188490,-16.433105580,0.962250131,1178.5355
1189945249.473768,2037-09-16T00:19:40.291333,-405550429.611411,89931317.132386,14149750.995854,-4.416294502,-16.562308812,0.943660372,1178.5355
1190672414.625560,2037-09-24T10:19:05.443187,-408563390.545489,77845858.137527,14828931.873196,-3.870251356,-16.674845949,0.924224011,1178.5355
1191399579.777352,2037-10-02T20:18:30.595007,-411178635.849590,65684612.487708,15493677.887152,-3.322485167,-16.770760647,0.903962133,1178.5355
1192126744.929144,2037-10-11T06:17:55.746793,-413395065.476321,53459650.054558,16143396.393933,-2.773415361,-16.850101520,0.882895747,1178.5355
1192853910.080936,2037-10-19T16:17:20.898544,-415263676.781300,41083460.802638,16767310.913439,-2.294713823,-17.049763769,0.847026616,1172.5433
1193581075.232728,2037-10-28T02:16:46.050261,-416732246.157532,28667687.302531,17375073.031963,-1.744422379,-17.095902433,0.824444656,1172.5433
1194308240.384520,2037-11-05T12:16:11.201946,-417800655.181861,16224379.841981,17966151.293840,-1.194180541,-17.125505785,0.801142916,1172.5433
1195035405.536312,2037-11-13T22:15:36.353599,-418469092.969567,3765534.525135,18540030.355414,-0.644408266,-17.138651229,0.777143548,1172.5433
1195762570.688104,2037-11-22T08:15:01.505225,-418738051.920688,-8696910.858544,19096210.975294,-0.095519802,-17.135421705,0.752468690,1172.5433
1196489735.839896,2037-11-30T18:14:26.656827,-418608323.672899,-21151080.764455,19634210.005063,0.452076027,-17.115905429,0.727140465,1172.5433
1197216900.991689,2037-12-09T04:13:51.808408,-418080995.264629,-33585165.644263,20153560.381581,0.997975525,-17.080195665,0.701180992,1172.5433
1197944066.143481,2037-12-17T14:13:16.959974,-417157445.511109,-45987425.540185,20653811.121943,1.541779832,-17.028390521,0.674612381,1172.5433
1198671231.295273,2037-12-26T00:12:42.111529,-415839341.595067,-58346193.543424,21134527.322105,2.083094631,-16.960592778,0.647456745,1172.5433
1199398396.447065,2038-01-03T10:12:07.263078,-414128635.872873,-70649879.137537,21595290.160105,2.621529847,-16.876909742,0.619736205,1172.5433
1200125561.598857,2038-01-11T20:11:32.414627,-412027562.896104,-82886971.447129,22035696.904793,3.156699354,-16.777453135,0.591472898,1172.5433
1200852726.750649,2038-01-20T06:10:57.566181,-409538636.647650,-95046042.411842,22455360.930876,3.688220678,-16.662338999,0.562688987,1172.5433
1201579891.902441,2038-01-28T16:10:22.717745,-406664647.990731,-107115749.905219,22853911.741080,4.215714712,-16.531687637,0.533406668,1172.5433
1202307057.054233,2038-02-06T02:09:47.869324,-403408662.328452,-119084840.817632,23230994.996148,4.738805420,-16.385623573,0.503648188,1172.5433
1203034222.206025,2038-02-14T12:09:13.020924,-399774017.470771,-130942154.122128,23586272.553371,5.257119560,-16.224275548,0.473435851,1172.5433
1203761387.357817,2038-02-22T22:08:38.172547,-395764321.705115,-142676623.941669,23919422.514273,5.770286406,-16.047776528,0.442792032,1172.5433
1204488552.509609,2038-03-03T08:08:03.324198,-391383452.066146,-154277282.635949,24230139.282058,6.277937476,-15.856263746,0.411739195,1172.5433
1205215717.661402,2038-03-11T18:07:28.475879,-386635552.799532,-165733263.925637,24518133.629362,6.779706269,-15.649878766,0.380299902,1172.5433
1205942882.813194,2038-03-20T04:06:53.627592,-381525034.013926,-177033806.071626,24783132.776817,7.275228013,-15.428767568,0.348496831,1172.5433
1206670047.964986,2038-03-28T14:06:18.779339,-376056570.514677,-188168255.126573,25024880.482897,7.764139417,-15.193080663,0.316352792,1172.5433
1207397213.116778,2038-04-06T00:05:43.931121,-370233676.114509,-199191183.244507,25279565.668066,8.248001409,-15.032510365,0.333974106,1168.5914
1208124378.268570,2038-04-14T10:05:09.082938,-364063057.332671,-210027029.124649,25510508.158894,8.722438661,-14.768108839,0.301158026,1168.5914
1208851543.420362,2038-04-22T20:04:34.234789,-357550263.652300,-220665473.362337,25717473.796949,9.189060398,-14.489605792,0.268032061,1168.5914
1209578708.572154,2038-05-01T06:03:59.386672,-350701111.533696,-231096328.558379,25900246.117018,9.647500280,-14.197185796,0.234620649,1168.5914
1210305873.723946,2038-05-09T16:03:24.538585,-343521683.267861,-241309543.776712,26058626.502644,10.097393485,-13.891039637,0.200948447,1168.5914
1211033038.875738,2038-05-18T02:02:49.690526,-336018325.915687,-251295209.133185,26192434.351443,10.538376594,-13.571364512,0.167040345,1168.5914
1211760204.027530,2038-05-26T12:02:14.842491,-328197650.322217,-261043560.528939,26301507.250333,10.970087496,-13.238364230,0.132921483,1168.5914
1212487369.179322,2038-06-03T22:01:39.994478,-320066530.194601,-270544984.541513,26385701.160815,11.392165313,-12.892249442,0.098617261,1168.5914
1213214534.331114,2038-06-12T08:01:05.146481,-311632101.231616,-279790023.486458,26444890.614346,11.804250331,-12.533237882,0.064153357,1168.5914
1213941699.482906,2038-06-20T18:00:30.298497,-302901760.291804,-288769380.661856,26478968.917818,12.205983962,-12.161554627,0.029555735,1168.5914
1214668864.634698,2038-06-29T03:59:55.450521,-293883164.586453,-297473925.787742,26487848.369107,12.597008717,-11.777432377,-0.005149334,1168.5914
1215396029.786491,2038-07-07T13:59:20.602549,-284584230.882823,-305894700.651985,26471460.482566,12.976968200,-11.381111738,-0.039935265,1168.5914
1216123194.938283,2038-07-15T23:58:45.754575,-275013134.702126,-314022924.973740,26429756.224333,13.345507134,-10.972841539,-0.074775141,1168.5914
1216850360.090075,2038-07-24T09:58:10.906596,-265178309.495894,-321850002.495051,26362706.257196,13.702271392,-10.552879145,-0.109641703,1168.5914
1217577525.241867,2038-08-01T19:57:36.058606,-255088445.783430,-329367527.310650,26270301.194751,14.046908072,-10.121490794,-0.144507336,1168.5914
1218304690.393659,2038-08-10T05:57:01.210602,-244752490.232132,-336567290.445396,26152551.864484,14.379065583,-9.678951944,-0.179344056,1168.5914
1219031855.545451,2038-08-18T15:56:26.362578,-234179644.661463,-343441286.688144,26009489.579347,14.698393766,-9.225547633,-0.214123501,1168.5914
1219759020.697243,2038-08-27T01:55:51.514532,-223379364.950405,-349981721.690100,25841166.417323,15.004544040,-8.761572842,-0.248816919,1168.5914
1220486185.849035,2038-09-04T11:55:16.666460,-212361359.827186,-356181019.334964,25647655.508398,15.297169579,-8.287332881,-0.283395160,1168.5914
1221213351.000827,2038-09-12T21:54:41.818358,-201135589.519066,-362031829.387270,25429051.328266,15.614452846,-7.823592947,-0.219064773,1164.4486
1221940516.152619,2038-09-21T07:54:06.970226,-189684254.096303,-367541904.761053,25257276.004341,15.878973371,-7.329779672,-0.253371650,1164.4486
1222667681.304411,2038-09-29T17:53:32.122059,-178045856.398942,-372689499.945579,25060591.615610,16.128893296,-6.826683618,-0.287569778,1164.4486
1223394846.456203,2038-10-08T03:52:57.273859,-166231137.188255,-377467994.292986,24839088.328158,16.363872963,-6.314662944,-0.321628584,1164.4486
1224122011.607996,2038-10-16T13:52:22.425624,-154251082.845553,-381871032.169879,24592878.710910,16.583576541,-5.794088450,-0.355517023,1164.4486
1224849176.759788,2038-10-24T23:51:47.577354,-142116922.439143,-385892532.282751,24322098.078222,16.787672447,-5.265343942,-0.389203580,1164.4486
1225576341.911580,2038-11-02T09:51:12.729052,-129840124.470478,-389526697.264967,24026904.832890,16.975833805,-4.728826588,-0.422656269,1164.4486
1226303507.063372,2038-11-10T19:50:37.880717,-117432393.271089,-392768023.520611,23707480.808266,17.147738950,-4.184947266,-0.455842633,1164.4486
1227030672.215164,2038-11-19T05:50:03.032354,-104905665.021086,-395611311.318689,23364031.608031,17.303071963,-3.634130905,-0.488729751,1164.4486
1227757837.366956,2038-11-27T15:49:28.183965,-92272103.359287,-398051675.129325,22996786.942063,17.441523258,-3.076816811,-0.521284243,1164.4486
1228485002.518748,2038-12-06T01:48:53.335554,-79544094.554386,-400084554.191494,22606000.956709,17.562790206,-2.513458975,-0.553472282,1164.4486
1229212167.670540,2038-12-14T11:48:18.487125,-66734242.205987,-401705723.299723,22191952.557662,17.666577804,-1.944526366,-0.585259598,1164.4486
1229939332.822332,2038-12-22T21:47:43.638684,-53855361.443871,-402911303.794845,21754945.723474,17.752599383,-1.370503201,-0.616611502,1164.4486
1230666497.974124,2038-12-31T07:47:08.790235,-40920472.593496,-403697774.741464,21295309.807641,17.820577369,-0.791889189,-0.647492896,1164.4486
1231393663.125916,2039-01-08T17:46:33.941783,-27942794.275529,-404061984.272210,20813399.827047,17.870244082,-0.209199740,-0.677868297,1164.4486
1232120828.277709,2039-01-17T03:45:59.093334,-14935735.907122,-404001161.076140,20309596.734402,17.901342578,0.377033844,-0.707701858,1164.4486
1232847993.429501,2039-01-25T13:45:24.244894,-1912889.572752,-403512926.005793,19784307.672218,17.913627543,0.966264234,-0.736957398,1164.4486
1233575158.581293,2039-02-02T23:44:49.396467,11111978.767262,-402595303.774426,19237966.205672,17.906866221,1.557927966,-0.765598430,1164.4486
1234302323.733085,2039-02-11T09:44:14.548058,24124938.761972,-401246734.711876,18671032.531630,17.880839393,2.151445382,-0.793588199,1164.4486
1235029488.884877,2039-02-19T19:43:39.699671,37111905.879379,-399466086.544258,18083993.660940,17.835342390,2.746220630,-0.820889719,1164.4486
1235756654.036669,2039-02-28T05:43:04.851310,50058652.370089,-397252666.159423,17477363.570996,17.770186154,3.341641702,-0.847465814,1164.4486
1236483819.188461,2039-03-08T15:42:30.002979,62989478.034481,-394566762.259594,16930629.670407,17.738336225,3.991383132,-0.764753440,1159.3833
1237210984.340253,2039-03-17T01:41:55.154679,75851187.564272,-391448012.354049,16365323.106451,17.633240146,4.586299004,-0.789954003,1159.3833
1237938149.492045,2039-03-25T11:41:20.306412,88629134.320767,-387897067.292642,15781948.213837,17.507932559,5.179982203,-0.814442533,1159.3833
1238665314.643837,2039-04-02T21:40:45.458181,101308575.935404,-383915072.816743,15181036.206312,17.362292651,5.771744194,-0.838182034,1159.3833
1239392479.795629,2039-04-11T07:40:10.609984,113874690.380613,-379503681.014412,14563145.208213,17.196222359,6.360880941,-0.861135499,1159.3833
1240119644.947421,2039-04-19T17:39:35.761821,126312592.988845,-374665061.388573,13928860.236790,17.009647680,6.946673482,-0.883265981,1159.3833
1240846810.099213,2039-04-28T03:39:00.913691,138607354.429525,-369401911.469383,13278793.131680,16.802519996,7.528388610,-0.904536668,1159.3833
1241573975.251005,2039-05-06T13:38:26.065593,150744019.649217,-363717466.898760,12613582.427904,16.574817398,8.105279644,-0.924910961,1159.3833
1242301140.402797,2039-05-14T23:37:51.217523,162707627.775369,-357615510.912039,11933893.168764,16.326546010,8.676587317,-0.944352565,1159.3833
1243028305.554590,2039-05-23T09:37:16.369479,174483232.978644,-351100383.138989,11240416.655067,16.057741301,9.241540759,-0.962825573,1159.3833
1243755470.706382,2039-05-31T19:36:41.521457,186055926.283059,-344176987.644000,10533870.127159,15.768469376,9.799358608,-0.980294564,1159.3833
1244482635.858174,2039-06-09T05:36:06.673455,197410858.306922,-336850800.123262,9814996.376391,15.458828246,10.349250219,-0.996724699,1159.3833
1245209801.009966,2039-06-17T15:35:31.825466,208533262.910911,-329127874.175121,9084563.282725,15.128949053,10.890417002,-1.012081831,1159.3833
1245936966.161758,2039-06-26T01:34:56.977487,219408481.722604,-321014846.558760,8343363.275412,14.778997250,11.422053870,-1.026332605,1159.3833
1246664131.313550,2039-07-04T11:34:22.129514,230021989.499397,-312518941.355793,7592212.713863,14.409173727,11.943350805,-1.039444577,1159.3833
1247391296.465342,2039-07-12T21:33:47.281541,240359420.284020,-303647972.949468,6831951.186080,14.019715862,12.453494545,-1.051386323,1159.3833
1248118461.617134,2039-07-21T07:33:12.433565,250406594.298881,-294410347.736925,6063440.722340,13.610898503,12.951670384,-1.062127561,1159.3833
1248845626.768926,2039-07-29T17:32:37.585580,260149545.517287,-284815064.491471,5287564.922118,13.183034843,13.437064079,-1.071639270,1159.3833
1249572791.920718,2039-08-07T03:32:02.737582,269574549.841221,-274871713.294089,4505227.992658,12.736477212,13.908863882,-1.079893811,1159.3833
1250299957.072510,2039-08-15T13:31:27.889566,278668153.806963,-264590472.956503,3717353.697988,12.271617737,14.366262656,-1.086865054,1159.3833
1251027122.224303,2039-08-23T23:30:53.041530,287440203.177511,-253870009.591551,2976582.212116,11.820431783,14.962618441,-1.021463481,1152.8159
1251754287.376095,2039-09-01T09:30:18.193468,295854687.943846,-242833764.597668,2232109.004960,11.319925850,15.388808057,-1.025932194,1152.8159
1252481452.527887,2039-09-09T19:29:43.345379,303898964.236205,-231493678.937757,1484843.697251,10.802299572,15.798168836,-1.029139510,1152.8159
1253208617.679679,2039-09-18T05:29:08.497259,311560788.287822,-219862282.577578,735710.663247,10.268125856,16.189898780,-1.031066167,1152.8159
1253935782.831471,2039-09-26T15:28:33.649106,318828349.385202,-207952682.124035,-14352.495153,9.718022819,16.563214391,-1.031695067,1152.8159
1254662947.983263,2039-10-05T01:27:58.800920,325690302.609971,-195778546.279416,-764396.566511,9.152653384,16.917353684,-1.031011399,1152.8159
1255390113.135055,2039-10-13T11:27:23.952698,332135801.204964,-183354089.084744,-1513462.436449,8.572724649,17.251579249,-1.029002754,1152.8159
